,bib,name,team,category,rank,nationality,time,Delev,StGer,Conta,Balme,Bonhom,Chapieu,Seigne,Combal,MtFavre,Checrou,Courm1,Courm2,Bertone,Bonatti,Arnuva,GdColF,Fouly,Champex,Giete,Trient,Catogne,Vallo,TaVents,Flegere,Arrivee,timediff
691,2700,LANDMANN Guy,LA FOULEE MUROISE,V2H,692,FR,143250.0,7514.0,11074.0,18063.0,24333.0,29580.0,32412.0,40910.0,46405.0,50859.0,53246.0,56048.0,59270.0,64342.0,69707.0,73786.0,79802.0,85497.0,95982.0,109140.0,112832.0,119668.0,123935.0,133693.0,137295.0,143250.0,67095.0
692,2499,PEYRON Philippe,,V2H,693,FR,143277.0,6828.0,9604.0,15497.0,21408.0,26775.0,29260.0,37453.0,42782.0,46904.0,49239.0,51423.0,52509.0,59292.0,64286.0,68124.0,74562.0,80937.0,93459.0,106567.0,110666.0,119529.0,124297.0,135121.0,138754.0,143277.0,67122.0
693,1727,NORIO Leonardo,MAGREDIMONTAINTRAIL,SEH,694,IT,143287.0,7093.0,10209.0,15866.0,21124.0,26262.0,29135.0,37178.0,42497.0,47901.0,50104.0,52670.0,54524.0,59700.0,64733.0,69431.0,75041.0,81612.0,92854.0,104765.0,108845.0,118606.0,123637.0,135516.0,139026.0,143287.0,67132.0
694,2154,SIRGUE Jean Christophe,,V1H,695,FR,143288.0,6475.0,9399.0,15311.0,24155.0,30095.0,32961.0,43815.0,50025.0,54271.0,56417.0,58595.0,61832.0,67168.0,74226.0,77717.0,83577.0,88973.0,99081.0,113337.0,116799.0,122920.0,127349.0,136544.0,139422.0,143288.0,67133.0
695,589,ZMATLO Josef,ŠMAJDáCI KONáROVICE,SEH,696,CZ,143345.0,7582.0,11011.0,17110.0,22785.0,28256.0,30975.0,39207.0,45217.0,49470.0,52186.0,54947.0,57887.0,62701.0,68044.0,71913.0,78198.0,84081.0,94440.0,107359.0,111038.0,119074.0,124813.0,135068.0,138629.0,143345.0,67190.0
696,808,LUCAS Kelly,WESTBOURNE RC,SEF,697,GB,143394.0,7534.0,11133.0,17669.0,23484.0,29682.0,32753.0,41048.0,47055.0,51349.0,53811.0,56269.0,57889.0,63372.0,69014.0,75093.0,81458.0,87614.0,98799.0,112519.0,116371.0,122813.0,127187.0,136785.0,139611.0,143394.0,67239.0
697,685,MACIEJOWSKI David,ATHLéTISME CLUB FLINES-LEZ-RACHES,V1H,698,FR,143468.0,5808.0,8379.0,13502.0,19292.0,24224.0,26908.0,35803.0,41687.0,46985.0,49523.0,52388.0,55827.0,61226.0,67348.0,71151.0,78246.0,84302.0,94974.0,109824.0,113475.0,121285.0,125850.0,136813.0,139625.0,143468.0,67313.0
698,2709,PELLERIN Gerard,,V2H,699,FR,143469.0,6843.0,10027.0,15993.0,22020.0,27443.0,30236.0,39131.0,45168.0,49461.0,51794.0,54369.0,56979.0,62487.0,68429.0,72276.0,79169.0,85296.0,96946.0,109826.0,113476.0,121285.0,125853.0,136812.0,139615.0,143469.0,67314.0
699,404,DUPONT Thibault,,SEH,700,FR,143480.0,6341.0,9386.0,15177.0,20951.0,26265.0,28851.0,37260.0,42847.0,46868.0,49167.0,51573.0,55735.0,60985.0,65972.0,69644.0,74579.0,80649.0,90528.0,103213.0,107146.0,116775.0,121844.0,133086.0,136837.0,143480.0,67325.0
700,690,BUSS Armin,TGV SCHOTTEN,V1H,701,DE,143487.0,6297.0,9260.0,15136.0,22016.0,27373.0,30087.0,38894.0,44405.0,48920.0,51058.0,53291.0,55651.0,60974.0,66150.0,69310.0,75215.0,80862.0,92300.0,106960.0,110675.0,121008.0,125072.0,136408.0,139424.0,143487.0,67332.0
701,698,VIKARSSON David,ARMANN RUNNERS CLUB,V1H,702,IS,143493.0,7225.0,10695.0,16975.0,23172.0,28929.0,31841.0,40326.0,46351.0,50363.0,53747.0,56947.0,59211.0,64931.0,71352.0,76135.0,82709.0,89087.0,99651.0,112712.0,116487.0,122792.0,126910.0,136560.0,139356.0,143493.0,67338.0
702,1391,CHUN YIN Lee,,SEH,703,CN,143560.0,6025.0,9030.0,14999.0,20541.0,25824.0,28809.0,37276.0,43629.0,47659.0,50085.0,52621.0,53626.0,59018.0,64820.0,68836.0,74031.0,81475.0,93170.0,105674.0,110486.0,117367.0,123922.0,135092.0,138132.0,143560.0,67405.0
703,1589,DE BELDER Daniel,SERPENTINE,V1H,704,GB,143576.0,7297.0,10378.0,16347.0,22336.0,27992.0,30734.0,39703.0,45732.0,50015.0,52327.0,55343.0,59041.0,64312.0,69744.0,73791.0,79652.0,85296.0,95829.0,109009.0,113030.0,122609.0,126518.0,137105.0,139728.0,143576.0,67421.0
704,1870,GOSCIEJ Andrzej,WIELICZKA- SOLNE MIASTO,V3H,705,PL,143730.0,6891.0,10183.0,16139.0,22284.0,27851.0,30770.0,38819.0,44628.0,49158.0,51531.0,54115.0,56737.0,61931.0,68353.0,72967.0,79503.0,86286.0,97689.0,113805.0,120084.0,129560.0,135942.0,,,143730.0,67575.0
705,473,BOURGUET Maxime,ST HERBLAIN TRIATHLON,SEH,706,FR,143736.0,6336.0,9235.0,14202.0,19265.0,24250.0,26875.0,34418.0,40987.0,45683.0,47955.0,50663.0,51678.0,56610.0,62112.0,66585.0,72032.0,78859.0,89408.0,103084.0,107701.0,115441.0,121088.0,133848.0,138232.0,143736.0,67581.0
706,2255,PIGEAULT Jean-Luc,,V2H,707,FR,143742.0,6739.0,9760.0,15771.0,21574.0,26866.0,29608.0,38828.0,44476.0,48798.0,51245.0,53804.0,55525.0,60506.0,65720.0,69547.0,76608.0,82517.0,94304.0,109802.0,113350.0,120475.0,124746.0,135281.0,138206.0,143742.0,67587.0
707,1374,IEDA Masayuki,WARUMICHI,V1H,708,JP,143747.0,7387.0,10927.0,17460.0,23365.0,29029.0,31844.0,40072.0,45848.0,49826.0,52229.0,54981.0,57093.0,61947.0,67204.0,72087.0,77901.0,84567.0,96650.0,108183.0,111644.0,121226.0,125569.0,135643.0,139175.0,143747.0,67592.0
708,510,ALVES Pedro,CLUBE AVENTURA DA MADEIRA,SEH,709,PT,143753.0,6502.0,9634.0,16222.0,23556.0,29638.0,32877.0,41905.0,48364.0,53353.0,55876.0,58803.0,60750.0,65754.0,71639.0,76004.0,84211.0,90059.0,101093.0,112612.0,115884.0,123576.0,127528.0,137190.0,139786.0,143753.0,67598.0
709,617,KVARAN Agust,HVL,V3H,710,IS,143760.0,7675.0,,17462.0,23771.0,29466.0,32275.0,40959.0,47062.0,51739.0,54531.0,58223.0,60322.0,,71409.0,76315.0,82290.0,88314.0,98867.0,112421.0,116313.0,123316.0,128039.0,137429.0,140030.0,143760.0,67605.0
710,762,FAGE Camille,SCAP18,SEH,711,FR,143772.0,5986.0,8512.0,13434.0,18420.0,23306.0,25830.0,33764.0,38883.0,42777.0,45146.0,47460.0,50445.0,55662.0,63187.0,67171.0,73716.0,78732.0,89051.0,107526.0,110847.0,120179.0,124520.0,136533.0,139942.0,143772.0,67617.0
711,887,CADENEL Jean-Luc,,V2H,712,FR,143862.0,7137.0,10238.0,16637.0,23528.0,29355.0,31963.0,40856.0,46856.0,51185.0,53919.0,56637.0,58710.0,63910.0,69667.0,73534.0,80136.0,86832.0,99083.0,112173.0,115977.0,123214.0,127783.0,137621.0,140277.0,143862.0,67707.0
712,2113,LOPEZ HIDALGO Rafael,,SEH,713,ES,143898.0,6643.0,9769.0,15449.0,20871.0,25788.0,28626.0,36924.0,42377.0,46838.0,49384.0,52351.0,56302.0,60582.0,65480.0,69343.0,74951.0,80860.0,92837.0,109257.0,113343.0,120711.0,125970.0,136493.0,139487.0,143898.0,67743.0
713,1513,PARMANTIER Fabien,,SEH,714,FR,143955.0,6636.0,9826.0,15888.0,22021.0,27835.0,30910.0,39688.0,46342.0,50839.0,53272.0,55917.0,58681.0,63622.0,68731.0,72818.0,78253.0,84326.0,94479.0,109053.0,112897.0,119455.0,123967.0,135458.0,138808.0,143955.0,67800.0
714,2042,SELVINI Fabio,,V1H,715,IT,143983.0,6570.0,9323.0,14866.0,20919.0,26157.0,29076.0,38119.0,43577.0,47447.0,49661.0,52678.0,56092.0,61807.0,66555.0,70679.0,76709.0,82731.0,95983.0,107765.0,111479.0,120936.0,126094.0,137523.0,140604.0,143983.0,67828.0
715,2087,FUMAGALLI Luigi,I MUSCOLI DEL LARIO,V2H,716,IT,143986.0,7077.0,10076.0,15794.0,21511.0,27192.0,30086.0,39210.0,45354.0,49226.0,51998.0,54659.0,57027.0,,68420.0,73385.0,79537.0,84572.0,95990.0,107787.0,111490.0,120785.0,126147.0,138418.0,141210.0,143986.0,67831.0
716,673,HEIDECK Daniel,,SEH,717,DE,143993.0,7577.0,10827.0,17406.0,23690.0,29452.0,32104.0,40422.0,46145.0,50225.0,52542.0,54959.0,58000.0,62887.0,68072.0,72621.0,78827.0,84836.0,95528.0,111720.0,115460.0,122840.0,127238.0,137348.0,140144.0,143993.0,67838.0
717,1190,DE GRANDIS Carmine,NORTH NORFOLK BEACH RUNNERS/BERGTEAM,V1H,718,IT,144060.0,7000.0,10330.0,16388.0,22564.0,28045.0,30879.0,39488.0,45135.0,49046.0,51357.0,54241.0,56234.0,61545.0,66938.0,70995.0,77022.0,83623.0,94158.0,111115.0,115053.0,123004.0,127696.0,137590.0,140416.0,144060.0,67905.0
718,2275,LOUVEL Eric,AC CENTRE ALSACE - OLICOACHING,V1H,719,FR,144062.0,7174.0,10261.0,15765.0,21904.0,27064.0,29561.0,38636.0,45830.0,50529.0,53661.0,56983.0,59690.0,66378.0,73041.0,77692.0,84479.0,90128.0,100758.0,113694.0,116933.0,124161.0,128912.0,138237.0,140817.0,144062.0,67907.0
719,1449,FALGAYRAC Lilian,MPT ISTRES,V1H,720,FR,144069.0,6939.0,10479.0,16698.0,22843.0,28053.0,30820.0,38652.0,45210.0,49083.0,51482.0,53946.0,55518.0,60695.0,65848.0,70692.0,76258.0,84219.0,93517.0,105682.0,110264.0,121050.0,127602.0,137646.0,140308.0,144069.0,67914.0
720,1732,RENAUD Nicolas,,V1H,721,FR,144130.0,7008.0,10357.0,16853.0,22941.0,28633.0,31496.0,39812.0,46011.0,50599.0,53270.0,56258.0,58754.0,63907.0,69687.0,73597.0,80261.0,86086.0,97867.0,111287.0,115027.0,124224.0,127816.0,137415.0,140841.0,144130.0,67975.0
721,2074,CANCLINI Marco,ATL. ROVELLASCA,V1H,722,IT,144224.0,6755.0,9651.0,14946.0,20918.0,26058.0,28620.0,37512.0,43330.0,47520.0,49659.0,52734.0,56092.0,61190.0,66243.0,70521.0,76527.0,82588.0,95980.0,107790.0,111482.0,120746.0,126145.0,137651.0,140605.0,144224.0,68069.0
722,821,MOLOSKY Vincent,GULF WINDS TRACK CLUB,SEH,723,US,144306.0,6968.0,9918.0,15158.0,20808.0,25880.0,28538.0,37248.0,44097.0,49911.0,53273.0,56326.0,59606.0,64477.0,70289.0,75114.0,81014.0,87838.0,97894.0,110334.0,114094.0,121159.0,126398.0,135288.0,138885.0,144306.0,68151.0
723,357,CAPDEVILA Pascal,Team Au Vieux Campeur,SEH,724,FR,144352.0,7940.0,11421.0,17817.0,24700.0,30629.0,34023.0,45541.0,51937.0,57272.0,59958.0,63398.0,66091.0,72303.0,78309.0,82999.0,87725.0,93704.0,105078.0,115750.0,120502.0,126131.0,130058.0,137168.0,140012.0,144352.0,68197.0
724,2195,MATAIX Jessica,APER ALCOI,SEF,725,ES,144425.0,6990.0,10245.0,17215.0,24406.0,30026.0,32794.0,41419.0,47209.0,51232.0,53503.0,56074.0,59479.0,64764.0,69627.0,73134.0,79465.0,84660.0,94190.0,108745.0,111962.0,119867.0,124309.0,137123.0,140226.0,144425.0,68270.0
725,368,RZESZUTKO Maciej,,V2H,726,FR,144488.0,6946.0,9940.0,15843.0,21712.0,27034.0,29515.0,37649.0,42996.0,48063.0,50581.0,53073.0,55592.0,61002.0,66942.0,70952.0,79234.0,85212.0,95609.0,109162.0,112709.0,122373.0,126337.0,136889.0,140057.0,144488.0,68333.0
726,2131,GERMAIN Cyrille,ASSA,V1H,727,FR,144775.0,6382.0,9153.0,14728.0,20959.0,26581.0,29372.0,38273.0,44111.0,48497.0,50572.0,53052.0,55339.0,60535.0,65779.0,70053.0,77083.0,83300.0,94910.0,109399.0,113463.0,122691.0,127687.0,136644.0,140244.0,144775.0,68620.0
727,1934,ALONSO VILLAR Luis Angel,A-TODO-GAS,V1H,728,ES,144794.0,7177.0,10640.0,16853.0,23157.0,28628.0,31609.0,40185.0,46190.0,50635.0,53211.0,55847.0,59213.0,64245.0,69750.0,74043.0,79551.0,86067.0,96653.0,109866.0,114108.0,121862.0,126904.0,136968.0,140024.0,144794.0,68639.0
728,1038,COLOMAR RIBAS Jose Antonio,MALLORCATRAIL,SEH,729,ES,144820.0,7528.0,10928.0,17172.0,23511.0,29126.0,32156.0,41859.0,47600.0,51688.0,54254.0,57130.0,63261.0,68182.0,74066.0,78185.0,83616.0,89619.0,100335.0,116373.0,120379.0,126353.0,130976.0,139466.0,141989.0,144820.0,68665.0
729,1065,PEREZ MINANA Ricard,TURURAC SPORT CA DIANIUM BALEARIA,SEH,729,ES,144820.0,6714.0,9597.0,15351.0,20705.0,26078.0,28589.0,37432.0,44513.0,51687.0,54255.0,57132.0,58779.0,64898.0,69754.0,73277.0,84809.0,92203.0,104200.0,116380.0,120376.0,126355.0,130974.0,139465.0,141991.0,144820.0,68665.0
730,1315,RACE Ian,STUBBINGTON GREEN RUNNERS,V2H,731,GB,144821.0,6637.0,9359.0,15079.0,20900.0,26943.0,30063.0,39610.0,45896.0,50173.0,52223.0,54316.0,57094.0,62115.0,67216.0,72200.0,79444.0,86592.0,97161.0,109777.0,113977.0,122601.0,128164.0,138501.0,141923.0,144821.0,68666.0
731,2444,VIOUX Claude,,V1H,732,FR,144874.0,6676.0,9753.0,15722.0,22263.0,28754.0,31848.0,40768.0,47605.0,52205.0,54902.0,57875.0,60136.0,65823.0,71304.0,75774.0,81549.0,87842.0,99058.0,111825.0,115929.0,123571.0,127918.0,138383.0,141279.0,144874.0,68719.0
732,2645,BASPEYRE Jean,,V1H,733,FR,144899.0,8046.0,11829.0,18132.0,24747.0,30817.0,33792.0,42704.0,48713.0,52752.0,54979.0,57365.0,57496.0,64936.0,71128.0,74964.0,80891.0,87202.0,97918.0,111222.0,114611.0,121974.0,126650.0,137474.0,140921.0,144899.0,68744.0
733,2057,WEIGERT David,VIRGINIA HAPPY TRAILS RUNNING CLUB (VHTRC),V2H,734,US,145027.0,7736.0,11736.0,18471.0,24518.0,30500.0,33431.0,41866.0,47891.0,52270.0,54770.0,57900.0,60779.0,66209.0,71968.0,76116.0,82715.0,90050.0,101556.0,113974.0,117952.0,125079.0,129625.0,137480.0,140746.0,145027.0,68872.0
734,934,HARRIS Eric,VHTRC,V1H,735,US,145028.0,6917.0,10139.0,16125.0,21738.0,27272.0,30119.0,38515.0,44087.0,48032.0,50196.0,52748.0,54905.0,60077.0,65071.0,68825.0,74200.0,80513.0,93026.0,105464.0,109691.0,118973.0,124383.0,136475.0,140190.0,145028.0,68873.0
735,1465,BOIX CARBONÉS Laura,TRC ARESTA,SEF,736,ES,145077.0,6781.0,9689.0,15450.0,21493.0,27106.0,29653.0,38105.0,44027.0,48554.0,50989.0,53641.0,56212.0,61429.0,67108.0,71575.0,78786.0,85799.0,97397.0,109868.0,113755.0,121812.0,126370.0,137180.0,140667.0,145077.0,68922.0
736,2373,BRUMANA Andrea,A.S. PREMANA,SEH,737,IT,145079.0,7393.0,10800.0,16845.0,23252.0,29056.0,31977.0,41229.0,46793.0,51209.0,53717.0,56222.0,57641.0,62626.0,67994.0,71838.0,77619.0,83685.0,94322.0,107735.0,111320.0,119140.0,123928.0,136070.0,139442.0,145079.0,68924.0
737,1324,HERMABESSIERE Jean-Marc,,V1H,738,FR,145112.0,7055.0,10555.0,16220.0,21443.0,26606.0,29380.0,37990.0,43454.0,48235.0,50482.0,53026.0,57317.0,62118.0,67567.0,72510.0,78037.0,84711.0,96445.0,112427.0,115887.0,124774.0,128808.0,138255.0,141014.0,145112.0,68957.0
738,2294,PEDROLETTI Genevieve,,V1F,739,FR,145133.0,6941.0,10133.0,16412.0,22786.0,28533.0,31520.0,40905.0,47052.0,51273.0,53946.0,57337.0,60959.0,65709.0,70682.0,74715.0,80283.0,86862.0,96972.0,113811.0,117882.0,123924.0,127525.0,137103.0,140320.0,145133.0,68978.0
739,2292,VIVIER Damien,,V1H,740,FR,145134.0,6636.0,9686.0,15511.0,21211.0,26578.0,29441.0,38020.0,43785.0,48515.0,51068.0,53486.0,57917.0,63369.0,68840.0,73137.0,78865.0,84391.0,94942.0,108409.0,111318.0,120519.0,124378.0,135985.0,139864.0,145134.0,68979.0
740,878,LOPEZ Andrea,,SEF,741,CL,145210.0,7850.0,11396.0,17289.0,23182.0,28992.0,32015.0,40464.0,46510.0,51387.0,53524.0,56329.0,59010.0,65439.0,70748.0,74800.0,82148.0,87830.0,98346.0,113083.0,117088.0,124754.0,129052.0,138339.0,141124.0,145210.0,69055.0
741,1626,BRUY Jordi,LA MAR DE CORREDORS,V2H,742,ES,145223.0,7681.0,11288.0,18126.0,24653.0,30721.0,33864.0,42828.0,48715.0,53087.0,55583.0,58182.0,62178.0,67677.0,73353.0,77120.0,82416.0,88272.0,99617.0,113207.0,116872.0,123653.0,128041.0,137325.0,140146.0,145223.0,69068.0
742,2079,RODRIGUEZ PEQUENO Ignacio,PEñA TREVINCA,V1H,743,ES,145278.0,7900.0,11991.0,18774.0,26146.0,32046.0,34659.0,44041.0,49802.0,54531.0,57345.0,60074.0,62666.0,67764.0,72803.0,76837.0,82794.0,89330.0,100536.0,115833.0,119137.0,126334.0,130987.0,140139.0,142282.0,145278.0,69123.0
743,1463,DUFOUR Franck,ASVEL TRIATHLON,V1H,744,FR,145345.0,7593.0,10818.0,17044.0,23303.0,28964.0,31493.0,40778.0,46892.0,51526.0,54185.0,57304.0,60884.0,66243.0,71465.0,74984.0,80708.0,86829.0,97392.0,115296.0,118368.0,125151.0,129342.0,138923.0,141596.0,145345.0,69190.0
744,2055,YEUNG Ka Lun,,SEH,745,CN,145356.0,7350.0,10440.0,16991.0,23204.0,28501.0,30836.0,39923.0,45812.0,50546.0,52920.0,56446.0,59836.0,65565.0,71512.0,76225.0,82637.0,88514.0,100496.0,115090.0,119107.0,126261.0,130945.0,138922.0,141271.0,145356.0,69201.0
745,687,SEGHETTI Fabrizio,ATLETICA VICENTINA,V1H,746,IT,145365.0,7936.0,11885.0,18701.0,25089.0,31193.0,34088.0,43235.0,49337.0,53779.0,56285.0,58871.0,61425.0,66979.0,73571.0,77685.0,84816.0,90094.0,102179.0,116389.0,119244.0,125158.0,129226.0,139231.0,141728.0,145365.0,69210.0
746,1104,HEUGA GOIMARD Caroline,CAF,SEF,747,FR,145390.0,7655.0,11212.0,17314.0,23313.0,29504.0,32464.0,42605.0,48508.0,52593.0,54961.0,57454.0,60841.0,66219.0,71802.0,75934.0,82258.0,88575.0,101174.0,113823.0,117812.0,125060.0,130114.0,139036.0,141578.0,145390.0,69235.0
747,1632,GUILBEAU Richard,,V1H,748,FR,145487.0,6847.0,9841.0,15635.0,21671.0,27259.0,30533.0,39074.0,46001.0,51245.0,53978.0,57011.0,58763.0,64282.0,69620.0,74049.0,80837.0,87586.0,99060.0,111240.0,115649.0,122932.0,128039.0,137407.0,140671.0,145487.0,69332.0
748,1862,DEPARDAY Typhaine,TRAIL CLUB OLLIOULES,V1F,749,FR,145534.0,7507.0,11119.0,17537.0,23264.0,29385.0,32877.0,42456.0,48813.0,53077.0,55634.0,59008.0,61499.0,67908.0,73601.0,77873.0,83586.0,90207.0,101127.0,113816.0,117767.0,124072.0,128859.0,137697.0,140814.0,145534.0,69379.0
749,954,MOENNE-LOCCOZ Christophe,,SEH,750,FR,145558.0,7340.0,10759.0,16984.0,22398.0,27988.0,30822.0,39419.0,45230.0,49440.0,51786.0,54287.0,56285.0,61476.0,66343.0,71382.0,77830.0,84637.0,95333.0,108960.0,113300.0,122141.0,126869.0,136887.0,140223.0,145558.0,69403.0
750,369,EFFRANCEY Philippe,,V2H,751,FR,145606.0,7798.0,11597.0,18580.0,25077.0,31432.0,34633.0,44273.0,50568.0,54950.0,57451.0,60265.0,62392.0,67627.0,73135.0,76971.0,82926.0,88828.0,99783.0,111291.0,115063.0,122954.0,127360.0,138132.0,141049.0,145606.0,69451.0
751,1499,LEICK Emilia,,SEF,752,FR,145774.0,7452.0,10913.0,17579.0,23603.0,30402.0,33650.0,44075.0,49437.0,53373.0,55883.0,58477.0,59977.0,65799.0,71479.0,75348.0,82399.0,88139.0,98844.0,112375.0,115885.0,124524.0,128653.0,138797.0,141781.0,145774.0,69619.0
752,946,BUCAMP Sébastien,TEAM ZOOMYN,SEH,753,FR,145833.0,7592.0,10968.0,17890.0,24376.0,30733.0,34220.0,43558.0,49817.0,54402.0,57081.0,59882.0,62513.0,68042.0,73494.0,77876.0,84359.0,89615.0,101155.0,114186.0,118052.0,125062.0,129849.0,138837.0,141602.0,145833.0,69678.0
753,1963,HAJKOVA Kristyna,SK BABICE/TRAILPOINT,SEF,754,CZ,145838.0,7472.0,10794.0,16731.0,22678.0,28255.0,30912.0,39225.0,45270.0,50052.0,52616.0,55401.0,58384.0,64351.0,70302.0,74427.0,80646.0,86063.0,96653.0,109242.0,113674.0,122076.0,126921.0,138617.0,141714.0,145838.0,69683.0
754,1047,FONSECA João,PROAVENTURAS,V1H,755,PT,145885.0,7725.0,11371.0,17715.0,24294.0,30025.0,32924.0,42032.0,47996.0,52754.0,54894.0,57277.0,61164.0,66375.0,71275.0,75906.0,81489.0,87715.0,99321.0,113358.0,117460.0,124941.0,129488.0,138009.0,141046.0,145885.0,69730.0
755,684,GUIMARAES José,DE SEDENTARIO A MARATONISTA,V1H,756,PT,145886.0,7728.0,11370.0,17728.0,24291.0,30024.0,32923.0,41999.0,47994.0,52788.0,54892.0,57288.0,61163.0,66383.0,71273.0,75914.0,81402.0,87717.0,99325.0,113356.0,117463.0,124943.0,129486.0,138007.0,141047.0,145886.0,69731.0
756,968,GIRARDOT Xavier,AC LA CHAPELLE S/ERDRE,V1H,757,FR,145914.0,7198.0,10516.0,16725.0,23344.0,29612.0,32616.0,41555.0,47148.0,,54259.0,56692.0,59517.0,64934.0,70703.0,75461.0,81515.0,87674.0,98798.0,112267.0,116197.0,124456.0,129180.0,138507.0,141553.0,145914.0,69759.0
757,377,HOWARD George,,SEH,758,GB,146007.0,7681.0,11231.0,17236.0,22876.0,28828.0,32006.0,41251.0,47604.0,51913.0,54316.0,57067.0,59478.0,64466.0,70284.0,75188.0,81457.0,88298.0,99265.0,111790.0,116138.0,123534.0,128613.0,138442.0,141651.0,146007.0,69852.0
758,681,LOIRE Cedric,,SEH,759,FR,146072.0,6656.0,9788.0,17724.0,25751.0,33068.0,36508.0,47377.0,53606.0,58698.0,61211.0,63614.0,65449.0,71303.0,76126.0,79897.0,86804.0,92088.0,104487.0,117070.0,119885.0,126398.0,131100.0,139975.0,142459.0,146072.0,69917.0
759,311,SACCARDO Carlo,COLUMBIA,V2H,760,IT,146169.0,7483.0,11071.0,17525.0,23748.0,29736.0,33147.0,42598.0,49111.0,53523.0,56172.0,58961.0,61032.0,66176.0,71788.0,75596.0,81547.0,87786.0,98275.0,111716.0,115563.0,124813.0,128911.0,138599.0,141662.0,146169.0,70014.0
760,342,LECLERE Charles-Edouard,team Solidai'run,SEH,761,FR,146178.0,7805.0,11449.0,17837.0,24193.0,29888.0,32443.0,43030.0,50065.0,54643.0,57170.0,60511.0,63330.0,69042.0,75282.0,79981.0,86864.0,92868.0,103319.0,116489.0,120293.0,127101.0,131106.0,140501.0,142827.0,146178.0,70023.0
761,2002,MULLER Cédric,,SEH,762,FR,146248.0,6740.0,9842.0,15724.0,22109.0,27625.0,30428.0,39697.0,45791.0,50618.0,53185.0,55804.0,60091.0,65413.0,71013.0,75903.0,82713.0,88304.0,99924.0,114094.0,117945.0,124867.0,129714.0,138503.0,141575.0,146248.0,70093.0
762,2120,HIGUERET Stephane,,V1H,763,FR,146249.0,6740.0,9839.0,15724.0,22107.0,27613.0,30271.0,39695.0,45357.0,50620.0,53173.0,55813.0,60088.0,65411.0,71007.0,75904.0,82711.0,88276.0,99797.0,114087.0,117891.0,124865.0,129491.0,138505.0,141581.0,146249.0,70094.0
763,1860,BIRLOUEZ Dimitri,,V1H,764,FR,146269.0,8001.0,12068.0,19102.0,25276.0,30929.0,34159.0,42584.0,48258.0,52740.0,55249.0,57913.0,60680.0,66092.0,71060.0,74795.0,80263.0,86556.0,96893.0,113632.0,117134.0,123787.0,128548.0,138744.0,141796.0,146269.0,70114.0
764,1747,CHEDAL-ANGLAY Olivier,,V1H,765,FR,146323.0,7033.0,10340.0,16303.0,21932.0,27376.0,30166.0,38627.0,44704.0,49135.0,51817.0,54196.0,55978.0,61136.0,66128.0,69930.0,76381.0,83397.0,94721.0,108166.0,112494.0,119316.0,124929.0,136536.0,140399.0,146323.0,70168.0
765,1221,MACKO Juraj,BRATISLAVA,SEH,766,SK,146332.0,6904.0,10301.0,16452.0,22300.0,27710.0,30457.0,38310.0,44138.0,48535.0,50729.0,53295.0,54433.0,58912.0,64455.0,67916.0,73825.0,80203.0,90659.0,103070.0,107459.0,115165.0,120772.0,134314.0,138699.0,146332.0,70177.0
766,486,SANTOS REMENTERIA Jose Ramon,HOYOSEALS,V1H,767,ES,146563.0,7149.0,10499.0,16854.0,23155.0,28665.0,31551.0,40188.0,46156.0,50631.0,53157.0,55705.0,59206.0,64243.0,69702.0,73788.0,79136.0,85102.0,95686.0,108364.0,113065.0,120928.0,126702.0,137519.0,141146.0,146563.0,70408.0
767,468,CHARLET Julien,,SEH,768,FR,146613.0,6175.0,8740.0,13432.0,18114.0,22707.0,25042.0,32347.0,37229.0,40960.0,42997.0,45269.0,47650.0,52595.0,57988.0,63641.0,69941.0,82641.0,94649.0,111322.0,114772.0,123436.0,128369.0,138635.0,141678.0,146613.0,70458.0
768,1857,DUPUICH Cedric,EPA,V1H,769,FR,146635.0,6682.0,9819.0,15766.0,22961.0,29541.0,32742.0,43828.0,49535.0,54452.0,56867.0,59611.0,62534.0,67775.0,72864.0,76966.0,82798.0,88455.0,98350.0,116214.0,119112.0,126093.0,130552.0,139864.0,142635.0,146635.0,70480.0
769,2692,FERNANDEZ Patricia,,V2F,770,FR,146642.0,7112.0,10781.0,17434.0,23695.0,29680.0,32933.0,42347.0,48651.0,52996.0,55619.0,58753.0,61534.0,66987.0,72848.0,77227.0,83045.0,89902.0,101740.0,114088.0,117932.0,124397.0,129457.0,138853.0,142104.0,146642.0,70487.0
770,2695,PROD'HOMME Patrice,GIRONDINS DE BORDEAUX TRIATHLON,V2H,771,FR,146643.0,7107.0,10779.0,17438.0,23699.0,29679.0,32934.0,42344.0,48377.0,52999.0,55485.0,58717.0,61482.0,66989.0,72842.0,76843.0,83047.0,89687.0,101726.0,114139.0,117747.0,124189.0,128476.0,138847.0,142075.0,146643.0,70488.0
771,713,GODFRIN Bertrand,,V1H,772,FR,146660.0,7079.0,10649.0,16381.0,23506.0,29650.0,32758.0,41687.0,47850.0,51677.0,53925.0,56442.0,59277.0,64253.0,69998.0,74648.0,80582.0,87540.0,96964.0,110354.0,114033.0,124149.0,128954.0,139031.0,142003.0,146660.0,70505.0
772,1624,BONNOT Regis,RUN AND TRAIL MARINE,SEH,773,FR,146675.0,7786.0,11471.0,17941.0,24517.0,30392.0,33266.0,42988.0,48926.0,53042.0,55436.0,58020.0,60637.0,65781.0,71301.0,75918.0,84987.0,91836.0,102327.0,117613.0,121216.0,128501.0,133125.0,140863.0,143336.0,146675.0,70520.0
