,bib,name,team,category,rank,nationality,time,Col de Voza,Les Contamines,La Balme,Refuge Croix du Bonhomme,Les Chapieux CCAS,Col de la Seigne,Refuge Elisabetta,Arête Mont-Favre,Col Chécrouit - Maison Vieille,Courmayeur - Dolonne,Refuge Bertone,Refuge Bonatti,Arnuva,Grand Col Ferret,La Peulaz,La Fouly,Praz de Fort,Champex Lac,Bovine,Trient,Les Tseppes,Vallorcine,Argentière,Chamonix - Arrivée,timediff
2035,2896,CALLENS Patrick,,V1H,2036,,,6814.0,12816.0,18685.0,,27877.0,38351.0,,48583.0,51886.0,57485.0,,,,,,,,,,,,,,,
2036,1600,BOULET Guy,,V2H,2037,,,7837.0,15200.0,21235.0,,32492.0,42545.0,45432.0,50589.0,53830.0,57512.0,,,,,,,,,,,,,,,
2037,1253,VASSIVIERE Frédérick,,SEH,2038,,,6201.0,11690.0,17506.0,,27179.0,35762.0,38733.0,44548.0,51105.0,57604.0,,,,,,,,,,,,,,,
2038,3119,DELANGLE Guy,,V1H,2039,,,7082.0,13839.0,19749.0,,30363.0,41726.0,44917.0,50229.0,54101.0,57627.0,,,,,,,,,,,,,,,
2039,1935,VALETTE Olivier,,SEH,2040,,,7888.0,15053.0,21405.0,,32861.0,42717.0,45647.0,50822.0,54169.0,57638.0,,,,,,,,,,,,,,,
2040,2895,GROSSELIN Janick,,V2H,2041,,,7838.0,15190.0,21645.0,,32663.0,42631.0,45783.0,51538.0,54720.0,57747.0,,,,,,,,,,,,,,,
2041,2921,DELAFOSSE Bertrand,,V2H,2042,,,7927.0,15012.0,21224.0,,32516.0,41587.0,44520.0,49621.0,53139.0,57789.0,,,,,,,,,,,,,,,
2042,1172,RUDGE Leon,,SEH,2043,,,7635.0,15507.0,21444.0,,33252.0,43705.0,46557.0,51788.0,54890.0,57989.0,,,,,,,,,,,,,,,
2043,1382,DURIGHELLO Yann,,SEH,2044,,,6888.0,14131.0,20237.0,,30319.0,40265.0,43103.0,50298.0,54307.0,58157.0,,,,,,,,,,,,,,,
2044,1405,VENDRAMEL Marco,,V1H,2045,,,7117.0,14324.0,20758.0,,32366.0,42005.0,45147.0,50802.0,54293.0,58180.0,,,,,,,,,,,,,,,
2045,1863,BENAVENT MICOLA Josep Maria,,V1H,2046,,,7017.0,14357.0,20878.0,,31617.0,41262.0,44098.0,49420.0,53581.0,58257.0,,,,,,,,,,,,,,,
2046,1395,QUEIROLO Paolo,,V1H,2047,,,7791.0,15748.0,21997.0,,33277.0,42684.0,45877.0,50906.0,54364.0,58262.0,,,,,,,,,,,,,,,
2047,1434,PLATET Jean-luc,,V1H,2048,,,7544.0,16794.0,22890.0,,33991.0,43266.0,46222.0,51098.0,54581.0,58401.0,,,,,,,,,,,,,,,
2048,243,ARANDA SANCHEZ Xavier,,SEH,2049,,,6319.0,11749.0,17084.0,22980.0,26306.0,34895.0,37403.0,42485.0,46621.0,58463.0,,,,,,,,,,,,,,,
2049,1110,MERTEN YANICK,,SEH,2050,,,7765.0,15220.0,22328.0,,33448.0,43301.0,45985.0,50508.0,54201.0,58466.0,,,,,,,,,,,,,,,
2050,1054,CHAUCHEPRAT Julien,,SEH,2051,,,6535.0,12734.0,19509.0,,31044.0,41992.0,45318.0,51130.0,54195.0,58512.0,,,,,,,,,,,,,,,
2051,2931,FAY Ghislain,,V2H,2052,,,7522.0,14362.0,20182.0,,31813.0,41626.0,44761.0,50079.0,53974.0,58594.0,,,,,,,,,,,,,,,
2052,2892,COASNE Didier,,V1H,2053,,,7522.0,14360.0,20186.0,,31806.0,41596.0,44523.0,50080.0,53963.0,58595.0,,,,,,,,,,,,,,,
2053,887,GERNICHE François,,SEH,2054,,,7975.0,15821.0,21873.0,,33256.0,43610.0,46462.0,51995.0,55179.0,58623.0,,,,,,,,,,,,,,,
2054,1820,COLAS Michel,,SEH,2055,,,7899.0,15602.0,22039.0,,33936.0,43466.0,46338.0,51885.0,54902.0,58659.0,,,,,,,,,,,,,,,
2055,3275,DOMENJOUD Vincent,,SEH,2056,,,6913.0,13814.0,20020.0,,29934.0,41099.0,44666.0,51087.0,54994.0,58831.0,,,,,,,,,,,,,,,
2056,3160,GIRARD Yvon,,V1H,2057,,,8410.0,16760.0,22615.0,,33740.0,42843.0,45856.0,51476.0,54803.0,58916.0,,,,,,,,,,,,,,,
2057,1140,CREACH Stephane,,SEH,2058,,,7395.0,14207.0,19971.0,,31160.0,41102.0,44110.0,49773.0,53336.0,59024.0,,,,,,,,,,,,,,,
2058,1795,RICO Angel,,V1H,2059,,,7433.0,15186.0,21589.0,,32740.0,43459.0,46320.0,52139.0,55559.0,59066.0,,,,,,,,,,,,,,,
2059,2481,MORALEE Gary,,V1H,2060,,,7554.0,15509.0,21933.0,,33633.0,44002.0,47112.0,52146.0,55240.0,59164.0,,,,,,,,,,,,,,,
2060,1171,LACLAUTRE Michel,,V1H,2061,,,7358.0,14012.0,20008.0,,32144.0,42970.0,46409.0,52858.0,56118.0,59270.0,,,,,,,,,,,,,,,
2061,1775,REBSTOCK Hans-Dieter,,V3H,2062,,,7473.0,15475.0,22524.0,,34349.0,45015.0,47859.0,,56417.0,59284.0,,,,,,,,,,,,,,,
2062,1777,REBSTOCK Christa,,V3F,2063,,,7995.0,17024.0,23068.0,,34774.0,45055.0,48030.0,,56415.0,59285.0,,,,,,,,,,,,,,,
2063,351,TOLLE Dominique,,V2H,2064,,,7989.0,14639.0,21647.0,,31851.0,41049.0,44262.0,51624.0,55495.0,59335.0,,,,,,,,,,,,,,,
2064,1617,LAUZIER thomas,,SEH,2065,,,7801.0,15221.0,21594.0,,31576.0,42943.0,45892.0,51591.0,55288.0,59491.0,,,,,,,,,,,,,,,
2065,2327,HOFER Christoph,,SEH,2066,,,7951.0,16434.0,22727.0,,32651.0,41885.0,44664.0,50407.0,54456.0,59563.0,,,,,,,,,,,,,,,
2066,2035,SEVESTRE Dominique,,V1H,2067,,,8016.0,15216.0,21270.0,,32716.0,42257.0,45296.0,51669.0,55493.0,59586.0,,,,,,,,,,,,,,,
2067,2798,VEGLIA Raffaella,,SEF,2068,,,7642.0,14906.0,20806.0,,33238.0,43011.0,46076.0,52325.0,54989.0,59593.0,,,,,,,,,,,,,,,
2068,1133,TRUCCO Marco,,SEH,2069,,,7769.0,15446.0,21132.0,,33236.0,43009.0,45987.0,50868.0,53980.0,59594.0,,,,,,,,,,,,,,,
2069,2925,COMBE Denis,,V1H,2070,,,7373.0,14834.0,21308.0,,34515.0,46342.0,49248.0,54730.0,57513.0,59639.0,,,,,,,,,,,,,,,
2070,2000,SOURIAU Regine,,V2F,2071,,,7765.0,15763.0,22056.0,,34219.0,43941.0,47015.0,,56460.0,59793.0,,,,,,,,,,,,,,,
2071,2714,LE BORGNE Michel,,V2H,2072,,,7562.0,15241.0,21870.0,,32638.0,43637.0,46845.0,53195.0,56516.0,59804.0,,,,,,,,,,,,,,,
2072,1915,COSTANTINI angelo,,V1H,2073,,,7800.0,16802.0,24613.0,,38413.0,47919.0,50352.0,55206.0,57688.0,59805.0,,,,,,,,,,,,,,,
2073,2863,LEONARDI Claude,,V4H,2074,,,8587.0,17034.0,23671.0,,34979.0,44347.0,47383.0,52651.0,56238.0,59840.0,,,,,,,,,,,,,,,
